x,y,z,r,g,b
0.028447047,0.054319046,0.69250214,48.0,38.0,69.0
0.028491452,0.056983814,0.69170994,48.0,46.0,72.0
0.028447047,0.059470955,0.69250214,55.0,46.0,52.0
0.028491452,0.062143765,0.69170994,52.0,45.0,77.0
0.028535996,0.06482493,0.6909153,48.0,34.0,81.0
0.028491452,0.06730372,0.69170994,45.0,42.0,85.0
0.028491452,0.06988369,0.69170994,45.0,40.0,86.0
0.026253108,-0.05725007,0.6852821,139.0,130.0,110.0
0.026129197,-0.054379594,0.6877115,141.0,129.0,118.0
0.026047235,-0.0516169,0.6893184,130.0,117.0,104.0
0.026047235,-0.049024787,0.6893184,151.0,127.0,109.0
0.026088154,-0.04650561,0.6885162,141.0,121.0,113.0
0.026088154,-0.043909423,0.6885162,134.0,125.0,110.0
0.026088154,-0.04131324,0.6885162,46.0,54.0,122.0
0.026088154,-0.03871705,0.6885162,56.0,76.0,119.0
0.026088154,-0.03612086,0.6885162,49.0,78.0,138.0
0.026088154,-0.033524677,0.6885162,48.0,77.0,146.0
0.026047235,-0.030879982,0.6893184,47.0,79.0,152.0
0.026088154,-0.028332304,0.6885162,52.0,80.0,162.0
0.026047235,-0.025695752,0.6893184,48.0,86.0,180.0
0.025965787,-0.023031393,0.6909153,46.0,85.0,171.0
0.026006449,-0.020479403,0.6901181,42.0,76.0,159.0
0.025965787,-0.017863374,0.6909153,42.0,80.0,158.0
0.026006449,-0.015303292,0.6901181,42.0,68.0,139.0
0.026006449,-0.012715236,0.6901181,44.0,67.0,141.0
0.026006449,-0.01012718,0.6901181,51.0,76.0,145.0
0.026047235,-0.007550948,0.6893184,58.0,75.0,153.0
0.026047235,-0.004958833,0.6893184,49.0,74.0,143.0
0.026047235,-0.0023667181,0.6893184,39.0,76.0,153.0
0.026006449,2.2504377E-4,0.6901181,44.0,79.0,155.0
0.026006449,0.0028130997,0.6901181,45.0,78.0,170.0
0.025965787,0.0053927107,0.6909153,47.0,71.0,150.0
0.025965787,0.00797672,0.6909153,48.0,73.0,152.0
0.025965787,0.01056073,0.6909153,57.0,76.0,150.0
0.025965787,0.013144739,0.6909153,54.0,67.0,153.0
0.025965787,0.01572875,0.6909153,50.0,73.0,150.0
0.026006449,0.018341435,0.6901181,39.0,79.0,155.0
0.026047235,0.020962315,0.6893184,49.0,57.0,130.0
0.026006449,0.023517547,0.6901181,66.0,54.0,104.0
0.025965787,0.026064787,0.6909153,75.0,56.0,96.0
0.025965787,0.028648796,0.6909153,77.0,64.0,84.0
0.025965787,0.031232806,0.6909153,69.0,63.0,97.0
0.025965787,0.033816814,0.6909153,64.0,55.0,90.0
0.025925256,0.036344007,0.69170994,58.0,56.0,71.0
0.025925256,0.038923983,0.69170994,59.0,53.0,62.0
0.025884852,0.04143927,0.69250214,52.0,41.0,65.0
0.025884852,0.044015225,0.69250214,56.0,45.0,71.0
0.025884852,0.04659118,0.69250214,49.0,51.0,87.0
0.025884852,0.049167134,0.69250214,30.0,39.0,57.0
0.025884852,0.05174309,0.69250214,59.0,50.0,64.0
0.025884852,0.054319046,0.69250214,62.0,59.0,75.0
0.025884852,0.056895,0.69250214,63.0,50.0,79.0
0.025965787,0.05965691,0.6909153,59.0,49.0,72.0
0.025965787,0.06224092,0.6909153,56.0,47.0,78.0
0.025965787,0.06482493,0.6909153,52.0,37.0,63.0
0.025925256,0.06730372,0.69170994,56.0,45.0,58.0
0.025965787,0.069992945,0.6909153,60.0,46.0,79.0
0.023542816,-0.054379594,0.6877115,138.0,124.0,112.0
0.023505833,-0.051697984,0.6885162,126.0,122.0,108.0
0.023542816,-0.04917905,0.6877115,145.0,117.0,104.0
0.023505833,-0.04650561,0.6885162,138.0,119.0,104.0
0.023542816,-0.04397851,0.6877115,132.0,125.0,119.0
0.023505833,-0.04131324,0.6885162,50.0,62.0,96.0
0.023542816,-0.038777966,0.6877115,61.0,69.0,113.0
0.023505833,-0.03612086,0.6885162,50.0,76.0,135.0
0.023505833,-0.033524677,0.6885162,39.0,76.0,143.0
0.023468966,-0.030879982,0.6893184,45.0,80.0,162.0
0.023468966,-0.028287867,0.6893184,44.0,85.0,168.0
0.023468966,-0.025695752,0.6893184,47.0,84.0,179.0
0.023542816,-0.023176337,0.6877115,45.0,79.0,167.0
0.023395581,-0.020447385,0.6909153,45.0,79.0,169.0
0.023395581,-0.017863374,0.6909153,38.0,77.0,158.0
0.023395581,-0.015279365,0.6909153,45.0,67.0,132.0
0.023395581,-0.012695355,0.6909153,39.0,68.0,147.0
0.023395581,-0.010111346,0.6909153,45.0,76.0,149.0
0.023432218,-0.007539124,0.6901181,47.0,71.0,148.0
0.023432218,-0.004951068,0.6901181,47.0,62.0,124.0
0.023432218,-0.0023630122,0.6901181,47.0,60.0,128.0
0.023395581,2.246919E-4,0.6909153,44.0,71.0,128.0
0.023359062,0.0028043173,0.69170994,47.0,78.0,145.0
0.023395581,0.0053927107,0.6909153,46.0,76.0,142.0
0.023395581,0.00797672,0.6909153,46.0,72.0,162.0
0.023395581,0.01056073,0.6909153,44.0,73.0,154.0
0.023395581,0.013144739,0.6909153,51.0,70.0,153.0
0.023395581,0.01572875,0.6909153,44.0,74.0,152.0
0.023395581,0.018312758,0.6909153,46.0,71.0,149.0
0.023395581,0.020896768,0.6909153,58.0,59.0,113.0
0.023395581,0.023480777,0.6909153,73.0,59.0,99.0
0.023395581,0.026064787,0.6909153,80.0,55.0,108.0
0.023395581,0.028648796,0.6909153,79.0,64.0,92.0
0.023395581,0.031232806,0.6909153,81.0,62.0,105.0
0.023395581,0.033816814,0.6909153,72.0,77.0,91.0
0.023359062,0.036344007,0.69170994,61.0,61.0,83.0
0.023395581,0.038984835,0.6909153,76.0,55.0,73.0
0.023359062,0.04150396,0.69170994,64.0,46.0,70.0
0.023359062,0.044083934,0.69170994,62.0,51.0,71.0
0.023359062,0.04666391,0.69170994,52.0,49.0,84.0
0.023322655,0.049167134,0.69250214,48.0,39.0,65.0
0.023359062,0.051823862,0.69170994,65.0,51.0,67.0
0.023395581,0.05448889,0.6909153,71.0,54.0,74.0
0.023395581,0.0570729,0.6909153,68.0,53.0,77.0
0.023395581,0.05965691,0.6909153,69.0,50.0,84.0
0.023395581,0.06224092,0.6909153,63.0,51.0,80.0
0.023395581,0.06482493,0.6909153,59.0,41.0,76.0
0.023359062,0.06730372,0.69170994,68.0,59.0,57.0
0.023395581,0.069992945,0.6909153,71.0,54.0,84.0
0.020956432,-0.054379594,0.6877115,116.0,101.0,142.0
0.020956432,-0.051779322,0.6877115,98.0,72.0,87.0
0.020956432,-0.04917905,0.6877115,122.0,103.0,91.0
0.020890696,-0.04643267,0.6893184,124.0,98.0,114.0
0.020890696,-0.043840557,0.6893184,116.0,104.0,93.0
0.020890696,-0.04124844,0.6893184,65.0,52.0,63.0
0.020956432,-0.038777966,0.6877115,54.0,51.0,89.0
0.020989453,-0.0362347,0.68690425,54.0,67.0,101.0
0.020923514,-0.033524677,0.6885162,53.0,63.0,111.0
0.020890696,-0.030879982,0.6893184,47.0,65.0,108.0
0.020857984,-0.028243572,0.6901181,50.0,76.0,137.0
0.020857984,-0.025655515,0.6901181,52.0,80.0,172.0
0.020857984,-0.02306746,0.6901181,50.0,80.0,174.0
0.020857984,-0.020479403,0.6901181,48.0,81.0,182.0
0.020857984,-0.017891347,0.6901181,42.0,67.0,136.0
0.020857984,-0.015303292,0.6901181,43.0,68.0,133.0
0.020857984,-0.012715236,0.6901181,46.0,70.0,136.0
0.020857984,-0.01012718,0.6901181,44.0,61.0,121.0
0.020857984,-0.007539124,0.6901181,46.0,55.0,100.0
0.020857984,-0.004951068,0.6901181,48.0,46.0,77.0
0.020857984,-0.0023630122,0.6901181,46.0,51.0,91.0
0.020825373,2.246919E-4,0.6909153,52.0,59.0,91.0
0.020825373,0.0028087015,0.6909153,47.0,55.0,79.0
0.020825373,0.0053927107,0.6909153,49.0,56.0,88.0
0.020825373,0.00797672,0.6909153,51.0,54.0,84.0
0.020825373,0.01056073,0.6909153,47.0,53.0,85.0
0.020825373,0.013144739,0.6909153,57.0,56.0,102.0
0.020825373,0.01572875,0.6909153,52.0,55.0,106.0
0.020825373,0.018312758,0.6909153,49.0,46.0,70.0
0.020825373,0.020896768,0.6909153,56.0,49.0,80.0
0.020825373,0.023480777,0.6909153,63.0,54.0,82.0
0.020825373,0.026064787,0.6909153,66.0,59.0,85.0
0.020825373,0.028648796,0.6909153,57.0,55.0,87.0
0.020792866,0.031184053,0.69170994,68.0,52.0,82.0
0.020792866,0.03376403,0.69170994,61.0,51.0,82.0
0.020792866,0.036344007,0.69170994,57.0,52.0,83.0
0.020825373,0.038984835,0.6909153,59.0,49.0,82.0
0.020792866,0.04150396,0.69170994,58.0,42.0,75.0
0.020792866,0.044083934,0.69170994,62.0,44.0,83.0
0.020792866,0.04666391,0.69170994,50.0,36.0,78.0
0.020760458,0.049167134,0.69250214,47.0,42.0,72.0
0.020760458,0.05174309,0.69250214,58.0,39.0,76.0
0.020792866,0.054403838,0.69170994,54.0,40.0,74.0
0.020825373,0.0570729,0.6909153,61.0,42.0,65.0
0.020825373,0.05965691,0.6909153,62.0,43.0,80.0
0.020792866,0.062143765,0.69170994,60.0,34.0,79.0
0.020825373,0.06482493,0.6909153,62.0,42.0,71.0
0.020792866,0.06730372,0.69170994,66.0,54.0,60.0
0.020825373,0.069992945,0.6909153,72.0,51.0,72.0
0.018341193,-0.056890357,0.6885162,147.0,128.0,120.0
0.01837005,-0.054379594,0.6877115,95.0,53.0,114.0
0.01837005,-0.051779322,0.6877115,79.0,65.0,90.0
0.018341193,-0.049101796,0.6885162,70.0,54.0,88.0
0.018312426,-0.04643267,0.6893184,75.0,45.0,87.0
0.018283753,-0.043771908,0.6901181,77.0,56.0,102.0
0.018283753,-0.04118385,0.6901181,64.0,48.0,71.0
0.018312426,-0.038656324,0.6893184,49.0,46.0,80.0
0.01837005,-0.03617769,0.6877115,54.0,57.0,82.0
0.01837005,-0.03357742,0.6877115,60.0,57.0,88.0
0.018312426,-0.030879982,0.6893184,64.0,62.0,93.0
0.018283753,-0.028243572,0.6901181,62.0,55.0,89.0
0.018312426,-0.025695752,0.6893184,49.0,68.0,118.0
0.018312426,-0.023103638,0.6893184,47.0,81.0,129.0
0.018283753,-0.020479403,0.6901181,50.0,87.0,180.0
0.018255165,-0.017863374,0.6909153,46.0,82.0,175.0
0.018283753,-0.015303292,0.6901181,47.0,77.0,182.0
0.018283753,-0.012715236,0.6901181,49.0,74.0,153.0
0.018283753,-0.01012718,0.6901181,53.0,62.0,136.0
0.018312426,-0.007550948,0.6893184,52.0,64.0,106.0
0.018283753,-0.004951068,0.6901181,54.0,58.0,99.0
0.018255165,-0.0023593176,0.6909153,52.0,47.0,104.0
0.018255165,2.246919E-4,0.6909153,58.0,53.0,82.0
0.018255165,0.0028087015,0.6909153,47.0,52.0,88.0
0.01822667,0.0053842934,0.69170994,39.0,48.0,81.0
0.018255165,0.00797672,0.6909153,44.0,38.0,74.0
0.018255165,0.01056073,0.6909153,50.0,37.0,82.0
0.018255165,0.013144739,0.6909153,76.0,51.0,78.0
0.018255165,0.01572875,0.6909153,60.0,55.0,77.0
0.018255165,0.018312758,0.6909153,48.0,32.0,65.0
0.01822667,0.02086415,0.69170994,40.0,37.0,64.0
0.018255165,0.023480777,0.6909153,55.0,38.0,66.0
0.018255165,0.026064787,0.6909153,64.0,47.0,76.0
0.01822667,0.028604077,0.69170994,62.0,52.0,90.0
0.018198263,0.031135451,0.69250214,61.0,46.0,54.0
0.018198263,0.033711407,0.69250214,58.0,49.0,91.0
0.01822667,0.036344007,0.69170994,50.0,47.0,81.0
0.01822667,0.038923983,0.69170994,46.0,47.0,80.0
0.018255165,0.04156884,0.6909153,50.0,40.0,64.0
0.01822667,0.044083934,0.69170994,47.0,39.0,56.0
0.01822667,0.04666391,0.69170994,48.0,42.0,61.0
0.01822667,0.049243886,0.69170994,32.0,40.0,51.0
0.01822667,0.051823862,0.69170994,52.0,41.0,52.0
0.018255165,0.05448889,0.6909153,50.0,41.0,52.0
0.018255165,0.0570729,0.6909153,56.0,47.0,54.0
0.018255165,0.05965691,0.6909153,51.0,41.0,82.0
0.01822667,0.062143765,0.69170994,48.0,44.0,70.0
0.018198263,0.064622864,0.69250214,43.0,33.0,54.0
0.018169943,0.067094244,0.6932919,44.0,33.0,67.0
0.01822667,0.06988369,0.69170994,48.0,39.0,83.0
0.015758874,-0.05429417,0.6885162,89.0,78.0,94.0
0.015758874,-0.051697984,0.6885162,75.0,67.0,90.0
0.01570952,-0.04894802,0.6901181,69.0,53.0,90.0
0.015684957,-0.046287477,0.6909153,76.0,55.0,103.0
0.015684957,-0.04370347,0.6909153,73.0,53.0,95.0
0.015684957,-0.04111946,0.6909153,60.0,50.0,75.0
0.015684957,-0.03853545,0.6909153,56.0,39.0,82.0
0.01570952,-0.03600774,0.6901181,58.0,52.0,68.0
0.015660474,-0.033315346,0.69170994,64.0,53.0,58.0
0.015684957,-0.030783422,0.6909153,64.0,57.0,82.0
0.01570952,-0.028243572,0.6901181,62.0,51.0,87.0
0.015684957,-0.025615403,0.6909153,60.0,55.0,81.0
0.01570952,-0.02306746,0.6901181,53.0,56.0,82.0
0.015684957,-0.020447385,0.6909153,50.0,56.0,92.0
0.015684957,-0.017863374,0.6909153,53.0,74.0,140.0
0.015660474,-0.0152555145,0.69170994,54.0,74.0,142.0
0.015684957,-0.012695355,0.6909153,55.0,75.0,151.0
0.015684957,-0.010111346,0.6909153,49.0,76.0,176.0
0.015684957,-0.0075273365,0.6909153,48.0,80.0,182.0
0.015684957,-0.004943327,0.6909153,54.0,80.0,180.0
0.015684957,-0.0023593176,0.6909153,52.0,57.0,92.0
0.015684957,2.246919E-4,0.6909153,44.0,49.0,73.0
0.015684957,0.0028087015,0.6909153,50.0,47.0,72.0
0.015684957,0.0053927107,0.6909153,50.0,46.0,79.0
0.015660474,0.007964269,0.69170994,47.0,44.0,60.0
0.015660474,0.010544245,0.69170994,53.0,41.0,69.0
0.015660474,0.013124221,0.69170994,51.0,32.0,67.0
0.015660474,0.015704198,0.69170994,44.0,37.0,66.0
0.015660474,0.018284174,0.69170994,41.0,28.0,60.0
0.015684957,0.020896768,0.6909153,42.0,34.0,52.0
0.015684957,0.023480777,0.6909153,49.0,39.0,62.0
0.015660474,0.026024101,0.69170994,63.0,43.0,59.0
0.015636066,0.028559495,0.69250214,68.0,50.0,74.0
0.015636066,0.031135451,0.69250214,67.0,50.0,82.0
0.015636066,0.033711407,0.69250214,66.0,55.0,84.0
0.015660474,0.036344007,0.69170994,63.0,59.0,79.0
0.015660474,0.038923983,0.69170994,59.0,54.0,71.0
0.015684957,0.04156884,0.6909153,58.0,55.0,54.0
0.015684957,0.044152852,0.6909153,66.0,46.0,73.0
0.015684957,0.046736863,0.6909153,52.0,43.0,81.0
0.015660474,0.049243886,0.69170994,43.0,36.0,54.0
0.015660474,0.051823862,0.69170994,52.0,34.0,60.0
0.015660474,0.054403838,0.69170994,57.0,47.0,95.0
0.015660474,0.056983814,0.69170994,47.0,31.0,66.0
0.015660474,0.05956379,0.69170994,49.0,42.0,67.0
0.015684957,0.06224092,0.6909153,52.0,41.0,72.0
0.015636066,0.064622864,0.69250214,59.0,44.0,78.0
0.015636066,0.06719882,0.69250214,55.0,41.0,67.0
0.015611734,0.06966619,0.6932919,51.0,43.0,63.0
0.01311475,-0.04370347,0.6909153,63.0,57.0,84.0
0.01311475,-0.04111946,0.6909153,56.0,47.0,78.0
0.013135287,-0.038595796,0.6901181,60.0,48.0,77.0
0.01311475,-0.03595144,0.6909153,53.0,47.0,79.0
0.01311475,-0.033367433,0.6909153,46.0,53.0,79.0
0.01311475,-0.030783422,0.6909153,62.0,51.0,84.0
0.013155887,-0.028287867,0.6893184,59.0,60.0,70.0
0.013155887,-0.025695752,0.6893184,63.0,58.0,84.0
0.013135287,-0.02306746,0.6901181,60.0,54.0,79.0
0.01311475,-0.020447385,0.6909153,55.0,53.0,78.0
0.01311475,-0.017863374,0.6909153,54.0,54.0,69.0
0.013094279,-0.0152555145,0.69170994,59.0,60.0,98.0
0.013094279,-0.012675539,0.69170994,67.0,56.0,93.0
0.01311475,-0.010111346,0.6909153,49.0,65.0,106.0
0.01311475,-0.0075273365,0.6909153,46.0,78.0,161.0
0.01311475,-0.004943327,0.6909153,46.0,85.0,171.0
0.01311475,-0.0023593176,0.6909153,47.0,76.0,193.0
0.01311475,2.246919E-4,0.6909153,48.0,53.0,94.0
0.01311475,0.0028087015,0.6909153,49.0,45.0,49.0
0.013094279,0.0053842934,0.69170994,48.0,44.0,63.0
0.013094279,0.007964269,0.69170994,47.0,42.0,62.0
0.013094279,0.010544245,0.69170994,52.0,41.0,82.0
0.013094279,0.013124221,0.69170994,48.0,36.0,80.0
0.013094279,0.015704198,0.69170994,42.0,28.0,57.0
0.013094279,0.018284174,0.69170994,42.0,26.0,63.0
0.01311475,0.020896768,0.6909153,41.0,26.0,48.0
0.013094279,0.023444125,0.69170994,47.0,36.0,50.0
0.013094279,0.026024101,0.69170994,58.0,37.0,22.0
0.013073871,0.028559495,0.69250214,60.0,41.0,68.0
0.013094279,0.031184053,0.69170994,61.0,50.0,96.0
0.01311475,0.033816814,0.6909153,60.0,52.0,83.0
0.01311475,0.036400825,0.6909153,62.0,54.0,68.0
0.01311475,0.038984835,0.6909153,63.0,50.0,56.0
0.01311475,0.04156884,0.6909153,58.0,54.0,23.0
0.01311475,0.044152852,0.6909153,56.0,38.0,65.0
0.01311475,0.046736863,0.6909153,42.0,37.0,50.0
0.013094279,0.049243886,0.69170994,41.0,28.0,50.0
0.013094279,0.051823862,0.69170994,49.0,34.0,60.0
0.013094279,0.054403838,0.69170994,54.0,43.0,54.0
0.013094279,0.056983814,0.69170994,53.0,35.0,64.0
0.013094279,0.05956379,0.69170994,54.0,43.0,67.0
0.013094279,0.062143765,0.69170994,58.0,46.0,78.0
0.013053525,0.064522296,0.6932919,66.0,55.0,93.0
0.013053525,0.067094244,0.6932919,66.0,46.0,74.0
0.013053525,0.06966619,0.6932919,63.0,47.0,68.0
0.010594234,-0.04131324,0.6885162,58.0,49.0,80.0
0.010577617,-0.038656324,0.6893184,65.0,46.0,80.0
0.010577617,-0.03606421,0.6893184,56.0,47.0,66.0
0.010544543,-0.033367433,0.6909153,51.0,45.0,69.0
0.010577617,-0.030879982,0.6893184,65.0,63.0,82.0
0.010577617,-0.028287867,0.6893184,79.0,60.0,78.0
0.010577617,-0.025695752,0.6893184,71.0,63.0,102.0
0.010561055,-0.02306746,0.6901181,72.0,64.0,93.0
0.010544543,-0.020447385,0.6909153,65.0,63.0,95.0
0.010544543,-0.017863374,0.6909153,69.0,53.0,96.0
0.010528084,-0.0152555145,0.69170994,69.0,53.0,87.0
0.010544543,-0.012695355,0.6909153,62.0,55.0,76.0
0.010544543,-0.010111346,0.6909153,54.0,49.0,88.0
0.010544543,-0.0075273365,0.6909153,55.0,50.0,82.0
0.010544543,-0.004943327,0.6909153,53.0,50.0,87.0
0.010544543,-0.0023593176,0.6909153,54.0,63.0,123.0
0.010544543,2.246919E-4,0.6909153,46.0,44.0,85.0
0.010544543,0.0028087015,0.6909153,44.0,30.0,22.0
0.010544543,0.0053927107,0.6909153,40.0,28.0,53.0
0.010544543,0.00797672,0.6909153,42.0,33.0,54.0
0.010528084,0.010544245,0.69170994,38.0,41.0,78.0
0.010528084,0.013124221,0.69170994,43.0,35.0,73.0
0.010528084,0.015704198,0.69170994,34.0,25.0,43.0
0.010528084,0.018284174,0.69170994,37.0,30.0,62.0
0.010528084,0.02086415,0.69170994,42.0,33.0,46.0
0.010528084,0.023444125,0.69170994,33.0,36.0,55.0
0.010528084,0.026024101,0.69170994,42.0,29.0,63.0
0.010511675,0.028559495,0.69250214,45.0,36.0,62.0
0.010511675,0.031135451,0.69250214,48.0,37.0,62.0
0.010528084,0.03376403,0.69170994,50.0,39.0,55.0
0.010544543,0.036400825,0.6909153,55.0,45.0,71.0
0.010528084,0.038923983,0.69170994,56.0,52.0,79.0
0.010544543,0.04156884,0.6909153,49.0,44.0,58.0
0.010544543,0.044152852,0.6909153,47.0,40.0,68.0
0.010544543,0.046736863,0.6909153,42.0,35.0,35.0
0.010544543,0.049320873,0.6909153,41.0,34.0,56.0
0.010528084,0.051823862,0.69170994,23.0,31.0,74.0
0.010511675,0.054319046,0.69250214,44.0,27.0,39.0
0.010511675,0.056895,0.69250214,47.0,35.0,73.0
0.010511675,0.059470955,0.69250214,51.0,31.0,76.0
0.010495316,0.061950352,0.6932919,51.0,46.0,61.0
0.010479011,0.064422056,0.69407916,62.0,46.0,83.0
0.010511675,0.06719882,0.69250214,61.0,50.0,80.0
0.010511675,0.06977478,0.69250214,56.0,50.0,92.0
0.008037163,-0.041443437,0.68690425,66.0,46.0,73.0
0.008024518,-0.038777966,0.6877115,70.0,45.0,103.0
0.008011914,-0.03612086,0.6885162,65.0,53.0,78.0
0.007974335,-0.033367433,0.6909153,59.0,50.0,76.0
0.007974335,-0.030783422,0.6909153,63.0,47.0,84.0
0.0079993475,-0.028287867,0.6893184,69.0,63.0,92.0
0.007986822,-0.025655515,0.6901181,68.0,56.0,103.0
0.0079993475,-0.023103638,0.6893184,77.0,66.0,117.0
0.007986822,-0.020479403,0.6901181,67.0,67.0,98.0
0.008011914,-0.017947556,0.6885162,67.0,57.0,90.0
0.007986822,-0.015303292,0.6901181,59.0,47.0,85.0
0.007974335,-0.012695355,0.6909153,39.0,41.0,75.0
0.007974335,-0.010111346,0.6909153,47.0,34.0,52.0
0.007974335,-0.0075273365,0.6909153,56.0,47.0,74.0
0.007974335,-0.004943327,0.6909153,61.0,53.0,71.0
0.007961888,-0.002355635,0.69170994,61.0,52.0,75.0
0.007961888,2.2434117E-4,0.69170994,49.0,46.0,77.0
0.007961888,0.0028043173,0.69170994,41.0,37.0,31.0
0.007961888,0.0053842934,0.69170994,39.0,28.0,59.0
0.007961888,0.007964269,0.69170994,40.0,40.0,57.0
0.007974335,0.01056073,0.6909153,35.0,31.0,22.0
0.007974335,0.013144739,0.6909153,40.0,27.0,51.0
0.007974335,0.01572875,0.6909153,43.0,27.0,65.0
0.007961888,0.018284174,0.69170994,45.0,34.0,48.0
0.007949479,0.020831631,0.69250214,57.0,45.0,84.0
0.007937107,0.02337116,0.6932919,64.0,49.0,79.0
0.007949479,0.02598354,0.69250214,52.0,41.0,109.0
0.007949479,0.028559495,0.69250214,43.0,30.0,74.0
0.007949479,0.031135451,0.69250214,48.0,42.0,71.0
0.007961888,0.03376403,0.69170994,53.0,45.0,71.0
0.007961888,0.036344007,0.69170994,60.0,46.0,88.0
0.007961888,0.038923983,0.69170994,64.0,47.0,79.0
0.007961888,0.04150396,0.69170994,62.0,45.0,76.0
0.007974335,0.044152852,0.6909153,53.0,47.0,72.0
0.007974335,0.046736863,0.6909153,49.0,35.0,63.0
0.007961888,0.049243886,0.69170994,47.0,42.0,59.0
0.007961888,0.051823862,0.69170994,43.0,33.0,70.0
0.007961888,0.054403838,0.69170994,34.0,24.0,65.0
0.007949479,0.056895,0.69250214,30.0,24.0,63.0
0.007937107,0.059378408,0.6932919,52.0,32.0,66.0
0.007924776,0.0618541,0.69407916,61.0,47.0,32.0
0.007937107,0.064522296,0.6932919,65.0,46.0,83.0
0.007937107,0.067094244,0.6932919,67.0,50.0,96.0
0.007961888,0.06988369,0.69170994,63.0,46.0,83.0
0.0054295943,-0.04650561,0.6885162,66.0,54.0,83.0
0.005438136,-0.04397851,0.6877115,71.0,52.0,112.0
0.005438136,-0.041378237,0.6877115,64.0,44.0,86.0
0.005438136,-0.038777966,0.6877115,60.0,45.0,84.0
0.005438136,-0.03617769,0.6877115,61.0,43.0,77.0
0.0054295943,-0.033524677,0.6885162,54.0,42.0,75.0
0.005404127,-0.030783422,0.6909153,57.0,38.0,73.0
0.0054125898,-0.028243572,0.6901181,71.0,46.0,81.0
0.0054125898,-0.025655515,0.6901181,67.0,52.0,96.0
0.0054125898,-0.02306746,0.6901181,75.0,57.0,90.0
0.0054125898,-0.020479403,0.6901181,73.0,58.0,92.0
0.0054295943,-0.017947556,0.6885162,67.0,55.0,116.0
0.0054295943,-0.01535137,0.6885162,64.0,46.0,98.0
0.005404127,-0.012695355,0.6909153,46.0,51.0,75.0
0.005404127,-0.010111346,0.6909153,54.0,41.0,93.0
0.005404127,-0.0075273365,0.6909153,54.0,47.0,66.0
0.0053956914,-0.004935611,0.69170994,51.0,44.0,67.0
0.005404127,-0.0023593176,0.6909153,59.0,51.0,58.0
0.005404127,2.246919E-4,0.6909153,49.0,51.0,90.0
0.0053956914,0.0028043173,0.69170994,56.0,39.0,80.0
0.0053956914,0.0053842934,0.69170994,58.0,42.0,69.0
0.005404127,0.00797672,0.6909153,45.0,39.0,68.0
0.0054125898,0.010577268,0.6901181,44.0,30.0,58.0
0.005404127,0.013144739,0.6909153,45.0,31.0,55.0
0.005404127,0.01572875,0.6909153,49.0,28.0,71.0
0.0053956914,0.018284174,0.69170994,54.0,38.0,69.0
0.005387282,0.020831631,0.69250214,56.0,41.0,64.0
0.0053788987,0.02337116,0.6932919,54.0,39.0,63.0
0.005387282,0.02598354,0.69250214,46.0,31.0,69.0
0.005387282,0.028559495,0.69250214,42.0,31.0,63.0
0.0053956914,0.031184053,0.69170994,61.0,26.0,84.0
0.0053956914,0.03376403,0.69170994,72.0,58.0,80.0
0.005404127,0.036400825,0.6909153,65.0,54.0,69.0
0.0053956914,0.038923983,0.69170994,68.0,46.0,75.0
0.0053956914,0.04150396,0.69170994,66.0,51.0,88.0
0.0053956914,0.044083934,0.69170994,62.0,51.0,79.0
0.0053956914,0.04666391,0.69170994,50.0,29.0,52.0
0.005404127,0.049320873,0.6909153,54.0,39.0,69.0
0.005404127,0.05190488,0.6909153,52.0,39.0,79.0
0.0053956914,0.054403838,0.69170994,49.0,39.0,73.0
0.005387282,0.056895,0.69250214,54.0,30.0,55.0
0.005387282,0.059470955,0.69250214,58.0,46.0,77.0
0.0053788987,0.061950352,0.6932919,67.0,51.0,89.0
0.0053788987,0.064522296,0.6932919,72.0,56.0,92.0
0.0053788987,0.067094244,0.6932919,73.0,58.0,87.0
0.0053956914,0.06988369,0.69170994,67.0,52.0,85.0
0.0028472738,-0.04650561,0.6885162,66.0,53.0,45.0
0.0028472738,-0.043909423,0.6885162,66.0,56.0,77.0
0.0028472738,-0.04131324,0.6885162,53.0,44.0,72.0
0.0028472738,-0.03871705,0.6885162,46.0,41.0,68.0
0.0028517535,-0.03617769,0.6877115,47.0,38.0,52.0
0.0028472738,-0.033524677,0.6885162,44.0,29.0,47.0
0.0028428084,-0.030879982,0.6893184,34.0,34.0,49.0
0.0028383571,-0.028243572,0.6901181,56.0,37.0,67.0
0.0028383571,-0.025655515,0.6901181,65.0,60.0,82.0
0.0028428084,-0.023103638,0.6893184,65.0,54.0,65.0
0.0028428084,-0.020511523,0.6893184,59.0,52.0,66.0
0.0028428084,-0.017919406,0.6893184,69.0,49.0,66.0
0.0028472738,-0.01535137,0.6885162,69.0,51.0,94.0
0.0028472738,-0.012755183,0.6885162,73.0,53.0,86.0
0.0028383571,-0.01012718,0.6901181,48.0,41.0,79.0
0.0028339191,-0.0075273365,0.6909153,53.0,42.0,72.0
0.0028339191,-0.004943327,0.6909153,59.0,45.0,65.0
0.0028339191,-0.0023593176,0.6909153,62.0,58.0,63.0
0.0028339191,2.246919E-4,0.6909153,64.0,48.0,79.0
0.0028339191,0.0028087015,0.6909153,56.0,47.0,79.0
0.0028294956,0.0053842934,0.69170994,53.0,39.0,78.0
0.0028339191,0.00797672,0.6909153,51.0,40.0,59.0
0.0028383571,0.010577268,0.6901181,52.0,46.0,51.0
