x,y,z,r,g,b
0.041268643,0.024963913,0.65875953,117.0,90.0,121.0
0.041614503,0.027943378,0.65422356,113.0,94.0,119.0
0.041475464,0.03061101,0.65604705,124.0,114.0,132.0
0.041406292,0.033316348,0.6569542,128.0,102.0,131.0
0.041406292,0.036072735,0.6569542,127.0,97.0,122.0
0.041200157,0.03863582,0.6596577,131.0,100.0,121.0
0.041131906,0.041309938,0.66055286,127.0,103.0,127.0
0.041268643,0.04419449,0.65875953,130.0,109.0,137.0
0.041200157,0.046863817,0.6596577,137.0,112.0,142.0
0.041268643,0.049688943,0.65875953,140.0,111.0,137.0
0.041200157,0.05234915,0.6596577,138.0,120.0,150.0
0.041200157,0.055091817,0.6596577,143.0,121.0,149.0
0.041475464,0.058220945,0.65604705,140.0,116.0,137.0
0.041131906,0.06321492,0.66055286,138.0,112.0,126.0
0.041200157,0.06606248,0.6596577,141.0,102.0,101.0
0.038729217,-0.054979786,0.65604705,138.0,101.0,136.0
0.038664628,-0.052131705,0.6569542,134.0,113.0,125.0
0.038664628,-0.049375318,0.6569542,136.0,97.0,125.0
0.038729217,-0.04669681,0.65604705,125.0,91.0,122.0
0.038664628,-0.04386254,0.6569542,127.0,103.0,124.0
0.038344882,-0.040766213,0.6614451,129.0,95.0,116.0
0.038344882,-0.03803262,0.6614451,134.0,101.0,121.0
0.038472142,-0.02444551,0.6596577,124.0,92.0,124.0
0.038472142,-0.021702845,0.6596577,117.0,91.0,122.0
0.038664628,-0.01905504,0.6569542,120.0,94.0,121.0
0.038664628,-0.016298652,0.6569542,124.0,96.0,122.0
0.03853609,-0.0080027925,0.65875953,132.0,105.0,129.0
0.03853609,-0.0052555664,0.65875953,133.0,104.0,129.0
0.038408406,-0.0025000302,0.66055286,128.0,98.0,133.0
0.038408406,2.380928E-4,0.66055286,133.0,97.0,120.0
0.038408406,0.0029762157,0.66055286,131.0,93.0,107.0
0.038344882,0.005704887,0.6614451,127.0,98.0,115.0
0.038344882,0.008438482,0.6614451,126.0,97.0,116.0
0.038408406,0.011190584,0.66055286,120.0,92.0,127.0
0.038408406,0.013928708,0.66055286,121.0,90.0,116.0
0.038281564,0.016611788,0.6623344,122.0,88.0,116.0
0.038218457,0.019308986,0.6632207,127.0,86.0,126.0
0.038344882,0.022106452,0.6614451,123.0,95.0,121.0
0.038344882,0.024840046,0.6614451,119.0,86.0,116.0
0.038092867,0.0355393,0.6649847,122.0,85.0,114.0
0.038092867,0.038254924,0.6649847,122.0,90.0,114.0
0.038092867,0.040970553,0.6649847,118.0,93.0,121.0
0.038218457,0.04383022,0.6632207,129.0,98.0,122.0
0.03815556,0.04647818,0.66410416,135.0,102.0,130.0
0.038092867,0.04911744,0.6649847,136.0,94.0,131.0
0.038344882,0.052175988,0.6614451,135.0,107.0,120.0
0.038281564,0.054818913,0.6623344,131.0,100.0,120.0
0.037968095,0.057076756,0.6667371,135.0,92.0,122.0
0.037906017,0.059685744,0.667609,137.0,104.0,125.0
0.037968095,0.062490225,0.6667371,132.0,111.0,110.0
0.03815556,0.065518856,0.66410416,132.0,106.0,120.0
0.03815556,0.06823896,0.66410416,139.0,109.0,111.0
0.035744123,-0.051872175,0.6596577,141.0,101.0,123.0
0.03568491,-0.04904812,0.66055286,143.0,107.0,128.0
0.03568491,-0.046309996,0.66055286,130.0,93.0,116.0
0.035508428,-0.04335639,0.6632207,137.0,97.0,122.0
0.035508428,-0.04063181,0.6632207,141.0,98.0,105.0
0.035508428,-0.037907224,0.6632207,131.0,99.0,124.0
0.035333686,-0.029587155,0.6658623,134.0,98.0,116.0
0.03539174,-0.026920142,0.6649847,139.0,105.0,144.0
0.03539174,-0.024204513,0.6649847,131.0,98.0,131.0
0.035508428,-0.021559736,0.6632207,133.0,102.0,138.0
0.035625886,-0.01889746,0.6614451,139.0,101.0,127.0
0.03568491,-0.016190644,0.66055286,132.0,100.0,128.0
0.03539174,-0.013342002,0.6649847,131.0,96.0,128.0
0.03539174,-0.010626375,0.6649847,136.0,101.0,140.0
0.03544999,-0.005203669,0.66410416,131.0,101.0,124.0
0.035046242,-0.0024552858,0.6702076,125.0,100.0,104.0
0.035046242,2.3383152E-4,0.6702076,137.0,99.0,112.0
0.03527582,0.0029420964,0.6667371,127.0,101.0,109.0
0.035333686,0.0056580957,0.6658623,126.0,96.0,111.0
0.035333686,0.008369269,0.6658623,126.0,93.0,111.0
0.03527582,0.011062295,0.6667371,129.0,98.0,123.0
0.035218146,0.013746516,0.667609,122.0,90.0,100.0
0.035333686,0.016502788,0.6658623,110.0,86.0,108.0
0.03527582,0.019182494,0.6667371,123.0,86.0,86.0
0.035333686,0.021925135,0.6658623,122.0,89.0,113.0
0.035160657,0.03260935,0.668478,116.0,87.0,106.0
0.035218146,0.035364974,0.667609,120.0,82.0,122.0
0.035218146,0.038067285,0.667609,125.0,93.0,123.0
0.035160657,0.040703043,0.668478,129.0,97.0,117.0
0.035046242,0.04325971,0.6702076,128.0,95.0,104.0
0.035160657,0.046098836,0.668478,131.0,96.0,107.0
0.035160657,0.048796732,0.668478,128.0,94.0,119.0
0.035046242,0.05132706,0.6702076,121.0,84.0,97.0
0.035046242,0.054016177,0.6702076,124.0,86.0,102.0
0.035046242,0.056705296,0.6702076,126.0,90.0,116.0
0.03498931,0.059297927,0.67106825,128.0,92.0,109.0
0.035046242,0.06208353,0.6702076,132.0,91.0,113.0
0.035046242,0.06477265,0.6702076,132.0,95.0,111.0
0.035046242,0.06746177,0.6702076,139.0,93.0,119.0
0.03226649,-0.050694432,0.671926,140.0,100.0,135.0
0.03247717,-0.048327543,0.668478,140.0,113.0,133.0
0.03242424,-0.045555282,0.66934425,132.0,98.0,131.0
0.03247717,-0.042931747,0.668478,128.0,104.0,124.0
0.032744423,-0.040564932,0.66410416,125.0,100.0,115.0
0.03253027,-0.034895018,0.667609,138.0,106.0,126.0
0.03253027,-0.03219271,0.667609,139.0,102.0,122.0
0.03247717,-0.029442266,0.668478,138.0,107.0,116.0
0.03253027,-0.026788097,0.667609,136.0,111.0,120.0
0.03242424,-0.024007283,0.66934425,136.0,108.0,126.0
0.032371487,-0.021279108,0.6702076,134.0,101.0,132.0
0.03226649,-0.018529693,0.671926,129.0,100.0,129.0
0.03226649,-0.015849298,0.671926,132.0,106.0,119.0
0.03247717,-0.013254887,0.668478,129.0,100.0,122.0
0.03253027,-0.010574251,0.667609,139.0,110.0,132.0
0.032583546,-0.007884836,0.6667371,140.0,109.0,121.0
0.0323189,-0.005136046,0.67106825,142.0,123.0,119.0
0.0323189,-0.0024512974,0.67106825,131.0,108.0,117.0
0.03226649,2.330731E-4,0.671926,138.0,106.0,124.0
0.03226649,0.002913468,0.671926,127.0,96.0,105.0
0.032214247,0.008260861,0.67278105,118.0,93.0,94.0
0.0323189,0.010972448,0.67106825,113.0,89.0,109.0
0.032371487,0.013679418,0.6702076,122.0,88.0,100.0
0.03242424,0.016395211,0.66934425,120.0,94.0,98.0
0.03226649,0.018995838,0.671926,125.0,85.0,101.0
0.032162167,0.021606153,0.67363334,130.0,100.0,119.0
0.03226649,0.032397814,0.671926,120.0,89.0,120.0
0.032371487,0.035192356,0.6702076,130.0,93.0,113.0
0.03226649,0.037758604,0.671926,127.0,90.0,121.0
0.03226649,0.040439,0.671926,134.0,95.0,119.0
0.032110263,0.04291062,0.6744828,137.0,104.0,112.0
0.03226649,0.045799788,0.671926,139.0,103.0,128.0
0.032371487,0.04863794,0.6702076,130.0,104.0,146.0
0.032110263,0.050912872,0.6744828,123.0,93.0,122.0
0.032214247,0.053753797,0.67278105,132.0,98.0,115.0
0.032110263,0.056247707,0.6744828,143.0,108.0,130.0
0.032110263,0.058915123,0.6744828,132.0,102.0,131.0
0.032162167,0.06168209,0.67363334,142.0,98.0,125.0
0.032162167,0.064353816,0.67363334,145.0,101.0,113.0
0.032110263,0.066917375,0.6744828,153.0,113.0,104.0
0.029504707,-0.053202264,0.67363334,153.0,132.0,144.0
0.029504707,-0.050530534,0.67363334,151.0,119.0,142.0
0.02960041,-0.048014037,0.671926,153.0,122.0,156.0
0.029552482,-0.045260243,0.67278105,149.0,113.0,122.0
0.029409626,-0.042378332,0.6753296,142.0,112.0,123.0
0.02945709,-0.039779313,0.6744828,144.0,108.0,111.0
0.029504707,-0.0291567,0.67363334,144.0,108.0,120.0
0.02945709,-0.026442228,0.6744828,141.0,105.0,125.0
0.029504707,-0.023813242,0.67363334,131.0,99.0,115.0
0.029504707,-0.021141512,0.67363334,150.0,91.0,113.0
0.029504707,-0.018469784,0.67363334,131.0,92.0,101.0
0.029409626,-0.015747143,0.6753296,134.0,94.0,104.0
0.029268147,-0.013021082,0.67785364,133.0,93.0,105.0
0.029315155,-0.010387431,0.677015,143.0,104.0,135.0
0.029315155,-0.0077328663,0.677015,139.0,98.0,109.0
0.029315155,-0.0050783018,0.677015,131.0,95.0,108.0
0.029362313,-0.0024276364,0.6761737,129.0,89.0,121.0
0.029362313,2.3119833E-4,0.6761737,126.0,78.0,111.0
0.029174581,0.002871555,0.6795229,121.0,79.0,107.0
0.029174581,0.00551339,0.6795229,109.0,80.0,94.0
0.029362313,0.018843042,0.6761737,139.0,102.0,112.0
0.029315155,0.021467343,0.677015,162.0,110.0,121.0
0.029315155,0.024121907,0.677015,145.0,106.0,123.0
0.029315155,0.026776472,0.677015,141.0,100.0,109.0
0.029268147,0.029383842,0.67785364,136.0,99.0,106.0
0.029174581,0.03193174,0.6795229,139.0,103.0,106.0
0.02912802,0.0345184,0.6803535,156.0,129.0,174.0
0.02912802,0.037156016,0.6803535,152.0,112.0,135.0
0.029174581,0.039857246,0.6795229,146.0,109.0,117.0
0.029221289,0.04256712,0.6786896,137.0,101.0,98.0
0.029221289,0.045213185,0.6786896,99.0,60.0,69.0
0.029174581,0.04778275,0.6795229,163.0,130.0,182.0
0.029315155,0.05066755,0.677015,146.0,102.0,119.0
0.029315155,0.053322114,0.677015,146.0,105.0,123.0
0.029268147,0.055886917,0.67785364,150.0,107.0,129.0
0.029268147,0.058537226,0.67785364,158.0,112.0,139.0
0.029268147,0.06118753,0.67785364,149.0,101.0,128.0
0.029362313,0.06404323,0.6761737,146.0,116.0,122.0
0.02912802,0.06616982,0.6803535,155.0,112.0,125.0
0.026589356,-0.05533727,0.6786896,174.0,127.0,155.0
0.026631994,-0.052775696,0.67785364,162.0,123.0,141.0
0.02667477,-0.050205898,0.677015,156.0,113.0,127.0
0.026717681,-0.04762783,0.6761737,157.0,115.0,129.0
0.02667477,-0.044896767,0.677015,152.0,110.0,121.0
0.02667477,-0.042242203,0.677015,146.0,89.0,101.0
0.02667477,-0.03958764,0.677015,145.0,100.0,98.0
0.026717681,-0.029015984,0.6761737,139.0,101.0,117.0
0.026546856,-0.02618863,0.6795229,133.0,95.0,120.0
0.026717681,-0.023698315,0.6761737,126.0,89.0,103.0
0.02667477,-0.021005688,0.677015,135.0,94.0,100.0
0.026631994,-0.018321697,0.67785364,132.0,94.0,106.0
0.026589356,-0.0156463,0.6786896,136.0,99.0,106.0
0.026546856,-0.012979455,0.6795229,139.0,98.0,111.0
0.026589356,-0.010354171,0.6786896,135.0,100.0,123.0
0.026504489,-0.007683503,0.6803535,143.0,109.0,120.0
0.026462259,-0.005037844,0.6811815,143.0,106.0,117.0
0.026420163,-0.0024006031,0.68200684,139.0,98.0,118.0
0.026504489,2.2935349E-4,0.6803535,140.0,106.0,120.0
0.026462259,0.0028624043,0.6811815,134.0,99.0,123.0
0.026546856,0.018722566,0.6795229,133.0,100.0,111.0
0.026462259,0.021296319,0.6811815,140.0,102.0,109.0
0.026504489,0.023967924,0.6803535,141.0,101.0,116.0
0.026462259,0.02656315,0.6811815,145.0,98.0,110.0
0.026420163,0.02915012,0.68200684,150.0,108.0,119.0
0.02633637,0.031678557,0.68364966,151.0,121.0,120.0
0.02633637,0.034299448,0.68364966,157.0,123.0,122.0
0.0263782,0.036978975,0.68282956,147.0,112.0,142.0
0.0263782,0.039604027,0.68282956,151.0,110.0,132.0
0.02633637,0.042162113,0.68364966,144.0,101.0,124.0
0.026294671,0.044712096,0.6844672,139.0,110.0,143.0
0.026294671,0.047328833,0.6844672,187.0,146.0,146.0
0.026294671,0.05517905,0.6844672,161.0,125.0,154.0
0.026294671,0.06302927,0.6844672,157.0,117.0,137.0
0.026211673,0.06543879,0.68609446,156.0,113.0,127.0
0.026294671,0.06826274,0.6844672,160.0,121.0,124.0
0.023842908,-0.05507275,0.6811815,158.0,115.0,154.0
0.023842908,-0.052439336,0.6811815,150.0,87.0,94.0
0.023880959,-0.049885403,0.6803535,161.0,112.0,119.0
0.023919132,-0.04732331,0.6795229,163.0,124.0,98.0
0.023880959,-0.044610165,0.6803535,160.0,116.0,130.0
0.023880959,-0.041972548,0.6803535,158.0,115.0,129.0
0.023880959,-0.03933493,0.6803535,156.0,126.0,138.0
0.02380498,-0.03658055,0.68200684,168.0,110.0,122.0
0.02376717,-0.033897404,0.68282956,158.0,115.0,125.0
0.02376717,-0.03127235,0.68282956,153.0,112.0,124.0
0.023842908,-0.02873859,0.6811815,149.0,110.0,126.0
0.023842908,-0.026105175,0.6811815,145.0,109.0,123.0
0.023880959,-0.023509216,0.6803535,145.0,107.0,117.0
0.023957426,-0.020938428,0.6786896,154.0,106.0,125.0
0.023880959,-0.018233977,0.6803535,148.0,105.0,108.0
0.02380498,-0.015546738,0.68200684,147.0,107.0,116.0
0.02380498,-0.012917511,0.68200684,148.0,104.0,113.0
0.023654459,-0.010223231,0.6852821,160.0,111.0,117.0
0.02369191,-0.0076226783,0.6844672,157.0,117.0,131.0
0.02369191,-0.0050059394,0.6844672,154.0,115.0,126.0
0.02369191,-0.0023892007,0.6844672,153.0,108.0,121.0
0.023654459,2.2717819E-4,0.6852821,157.0,119.0,130.0
0.023617126,0.015877694,0.68609446,139.0,98.0,116.0
0.023579912,0.018457042,0.68690425,140.0,98.0,120.0
0.023617126,0.021094652,0.68609446,147.0,101.0,123.0
0.023579912,0.02366578,0.68690425,143.0,101.0,121.0
0.023505833,0.026187617,0.6885162,143.0,91.0,100.0
0.023505833,0.028783806,0.6885162,146.0,104.0,114.0
0.023542816,0.03142936,0.6877115,147.0,110.0,145.0
0.023579912,0.034083255,0.68690425,152.0,108.0,125.0
0.023579912,0.036687624,0.68690425,148.0,108.0,115.0
0.023322655,0.038863316,0.69250214,155.0,112.0,128.0
0.023542816,0.041830447,0.6877115,153.0,117.0,123.0
0.023579912,0.04450073,0.68690425,154.0,112.0,124.0
0.023542816,0.04703099,0.6877115,156.0,127.0,133.0
0.023505833,0.049553297,0.6885162,155.0,104.0,120.0
0.023432218,0.05198616,0.6901181,157.0,116.0,124.0
0.023432218,0.054574218,0.6901181,156.0,117.0,141.0
0.023505833,0.06513042,0.6885162,147.0,100.0,112.0
0.023432218,0.0675145,0.6901181,146.0,98.0,133.0
0.021089148,-0.054723974,0.6844672,176.0,134.0,140.0
0.02102258,-0.05194276,0.68609446,170.0,131.0,135.0
0.02102258,-0.04933428,0.68609446,168.0,133.0,149.0
0.020956432,-0.04657878,0.6877115,167.0,121.0,149.0
0.020989453,-0.044047806,0.68690425,163.0,119.0,138.0
0.021223558,-0.04190567,0.6811815,165.0,121.0,146.0
0.021089148,-0.033790063,0.6844672,154.0,108.0,123.0
0.021055812,-0.03112405,0.6852821,151.0,107.0,125.0
0.020956432,-0.02837688,0.6877115,152.0,104.0,112.0
0.020890696,-0.025695752,0.6893184,150.0,105.0,123.0
0.020890696,-0.023103638,0.6893184,151.0,111.0,134.0
0.020857984,-0.020479403,0.6901181,155.0,103.0,122.0
0.020728152,-0.017779982,0.6932919,152.0,108.0,115.0
0.020728152,-0.015208035,0.6932919,152.0,118.0,118.0
0.020792866,-0.012675539,0.69170994,139.0,101.0,123.0
0.020857984,-0.01012718,0.6901181,143.0,103.0,111.0
0.020923514,-0.0075628096,0.6885162,148.0,86.0,81.0
0.020956432,-0.004974437,0.6877115,148.0,95.0,100.0
0.020890696,-0.0023667181,0.6893184,141.0,95.0,86.0
0.020857984,2.2504377E-4,0.6901181,153.0,111.0,111.0
0.020825373,0.0028087015,0.6909153,146.0,106.0,103.0
0.020825373,0.0053927107,0.6909153,139.0,100.0,112.0
0.020857984,0.018341435,0.6901181,142.0,100.0,122.0
0.020792866,0.026024101,0.69170994,137.0,87.0,115.0
0.020792866,0.028604077,0.69170994,137.0,92.0,104.0
0.020825373,0.031232806,0.6909153,139.0,98.0,112.0
0.020760458,0.033711407,0.69250214,142.0,105.0,116.0
0.020728152,0.036230892,0.6932919,150.0,115.0,126.0
0.020728152,0.038802836,0.6932919,159.0,115.0,131.0
0.020760458,0.04143927,0.69250214,160.0,115.0,139.0
0.020825373,0.044152852,0.6909153,152.0,117.0,126.0
0.020825373,0.046736863,0.6909153,164.0,133.0,161.0
0.020792866,0.049243886,0.69170994,165.0,144.0,154.0
0.020728152,0.051662568,0.6932919,163.0,132.0,158.0
0.020760458,0.054319046,0.69250214,159.0,125.0,135.0
0.020728152,0.064522296,0.6932919,145.0,120.0,134.0
0.020728152,0.067094244,0.6932919,162.0,134.0,125.0
0.020728152,0.06966619,0.6932919,161.0,133.0,164.0
0.018283753,-0.05412413,0.6901181,168.0,116.0,130.0
0.018283753,-0.051536076,0.6901181,171.0,135.0,136.0
0.018312426,-0.049024787,0.6893184,166.0,119.0,129.0
0.018283753,-0.046359964,0.6901181,163.0,117.0,130.0
0.018283753,-0.043771908,0.6901181,159.0,123.0,122.0
0.018283753,-0.04118385,0.6901181,161.0,105.0,123.0
0.018198263,-0.03841533,0.69250214,158.0,111.0,114.0
0.018255165,-0.028199412,0.6909153,143.0,100.0,102.0
0.01822667,-0.025575418,0.69170994,150.0,107.0,114.0
0.018198263,-0.022959603,0.69250214,154.0,109.0,114.0
0.018169943,-0.020351928,0.6932919,146.0,107.0,108.0
0.018113568,-0.017724816,0.69486403,147.0,106.0,117.0
0.018113568,-0.015160849,0.69486403,156.0,111.0,119.0
0.018141713,-0.012616456,0.69407916,153.0,112.0,121.0
0.018141713,-0.010048506,0.69407916,150.0,105.0,102.0
0.018169943,-0.007492196,0.6932919,172.0,122.0,115.0
0.018169943,-0.0049202493,0.6932919,140.0,102.0,116.0
0.018169943,-0.0023483033,0.6932919,143.0,107.0,112.0
0.018113568,2.2294906E-4,0.69486403,146.0,107.0,112.0
0.018141713,0.0027912457,0.69407916,140.0,96.0,96.0
0.018169943,0.0053675356,0.6932919,140.0,111.0,118.0
0.01822667,0.007964269,0.69170994,161.0,109.0,119.0
0.018198263,0.010527811,0.69250214,145.0,105.0,118.0
0.018085511,0.023262559,0.69564646,147.0,110.0,122.0
0.018113568,0.025862614,0.69486403,154.0,108.0,125.0
0.018057544,0.028338654,0.69642645,155.0,124.0,139.0
0.018113568,0.030990547,0.69486403,167.0,138.0,141.0
0.018085511,0.033502538,0.69564646,161.0,136.0,129.0
0.018085511,0.036062535,0.69564646,160.0,119.0,132.0
0.018057544,0.038562797,0.69642645,166.0,106.0,120.0
0.018085511,0.04118252,0.69564646,165.0,124.0,124.0
0.018085511,0.04374252,0.69564646,153.0,125.0,124.0
0.018057544,0.046230905,0.69642645,140.0,116.0,138.0
0.018001864,0.048636507,0.6979792,156.0,117.0,140.0
0.018001864,0.05118466,0.6979792,169.0,130.0,140.0
0.01797415,0.0536501,0.69875205,165.0,131.0,141.0
0.01797415,0.05619433,0.69875205,165.0,124.0,126.0
0.01797415,0.058738563,0.69875205,165.0,121.0,121.0
0.01802966,0.06147205,0.69720405,161.0,136.0,159.0
0.01802966,0.06402414,0.69720405,154.0,119.0,134.0
0.018001864,0.06647359,0.6979792,153.0,113.0,128.0
0.01797415,0.06891549,0.69875205,156.0,113.0,126.0
0.015636066,-0.05387106,0.69250214,158.0,106.0,110.0
0.015587479,-0.05113571,0.69407916,165.0,116.0,102.0
0.015587479,-0.04856776,0.69407916,164.0,115.0,126.0
0.015587479,-0.04599981,0.69407916,156.0,114.0,121.0
0.015611734,-0.043499444,0.6932919,156.0,118.0,143.0
0.01553919,-0.040737316,0.69564646,162.0,116.0,136.0
0.015563297,-0.038236547,0.69486403,155.0,115.0,133.0
0.015467318,-0.03545259,0.6979792,142.0,108.0,116.0
0.015491201,-0.03295524,0.69720405,148.0,113.0,115.0
0.015491201,-0.030403152,0.69720405,143.0,104.0,126.0
0.015587479,-0.025456207,0.69407916,152.0,115.0,120.0
0.015515159,-0.022782063,0.69642645,153.0,118.0,121.0
0.015467318,-0.02016366,0.6979792,152.0,117.0,126.0
0.015443507,-0.017588388,0.69875205,150.0,115.0,126.0
0.015467318,-0.015067353,0.6979792,152.0,112.0,130.0
0.015467318,-0.0125191985,0.6979792,150.0,109.0,124.0
0.015467318,-0.009971044,0.6979792,174.0,121.0,106.0
0.015467318,-0.007422889,0.6979792,182.0,139.0,106.0
0.015467318,-0.0048747347,0.6979792,161.0,105.0,111.0
0.015491201,-0.0023301728,0.69720405,158.0,111.0,123.0
0.015443507,2.2123304E-4,0.69875205,155.0,111.0,126.0
0.015443507,0.0027654648,0.69875205,151.0,122.0,125.0
0.015419771,0.0053015356,0.69952244,152.0,118.0,142.0
0.015419771,0.010382178,0.69952244,142.0,106.0,112.0
0.015443507,0.015486623,0.69875205,139.0,103.0,110.0
0.015419771,0.018003143,0.69952244,141.0,97.0,126.0
0.015443507,0.020575086,0.69875205,139.0,93.0,123.0
0.015419771,0.023083786,0.69952244,144.0,97.0,120.0
0.015419771,0.025624106,0.69952244,145.0,107.0,121.0
0.015419771,0.03324507,0.69952244,124.0,80.0,113.0
0.015443507,0.035840478,0.69875205,128.0,101.0,102.0
0.015443507,0.03838471,0.69875205,120.0,89.0,105.0
0.015443507,0.04092894,0.69875205,124.0,81.0,78.0
0.015467318,0.0435402,0.6979792,138.0,89.0,100.0
0.015419771,0.058648285,0.69952244,140.0,97.0,116.0
0.015443507,0.061282795,0.69875205,146.0,101.0,129.0
0.012952743,-0.05337195,0.69720405,151.0,100.0,95.0
0.012932774,-0.050741516,0.6979792,153.0,100.0,106.0
0.012932774,-0.04819336,0.6979792,166.0,127.0,115.0
0.012912865,-0.045574937,0.69875205,173.0,149.0,143.0
0.012932774,-0.043097053,0.6979792,169.0,126.0,139.0
0.012893018,-0.04042425,0.69952244,165.0,123.0,130.0
0.012893018,-0.032803286,0.69952244,152.0,114.0,114.0
0.012893018,-0.02518232,0.69952244,151.0,112.0,119.0
0.012893018,-0.022642,0.69952244,148.0,104.0,136.0
0.012893018,0.045946676,0.69952244,153.0,114.0,123.0
0.012893018,0.061188605,0.69952244,146.0,103.0,125.0
0.010366266,-0.04296457,0.69952244,167.0,117.0,119.0
0.010382222,0.048561636,0.69875205,161.0,109.0,125.0
0.010366266,0.05102732,0.69952244,152.0,109.0,120.0
0.010382222,0.066371255,0.69875205,141.0,106.0,121.0
0.010382222,0.06891549,0.69875205,143.0,97.0,105.0
0.007839512,-0.05566618,0.69952244,185.0,133.0,117.0
0.007839512,-0.048045214,0.69952244,158.0,119.0,125.0
0.007839512,-0.04550489,0.69952244,149.0,108.0,113.0
0.007839512,-0.027722642,0.69952244,152.0,104.0,120.0
0.007839512,-0.02518232,0.69952244,151.0,101.0,120.0
0.007839512,-0.022642,0.69952244,148.0,103.0,108.0
0.007839512,-0.012480713,0.69952244,142.0,97.0,122.0
0.007839512,-0.009940392,0.69952244,140.0,111.0,85.0
0.007839512,-0.0074000712,0.69952244,154.0,105.0,118.0
0.007839512,0.0053015356,0.69952244,162.0,119.0,125.0
0.007839512,0.007841857,0.69952244,155.0,108.0,115.0
0.007839512,0.010382178,0.69952244,147.0,102.0,128.0
0.00785158,0.012942391,0.69875205,147.0,105.0,115.0
0.007839512,0.015462821,0.69952244,162.0,106.0,118.0
0.007839512,0.018003143,0.69952244,154.0,112.0,122.0
0.007839512,0.028164428,0.69952244,141.0,104.0,114.0
0.00785158,0.030752013,0.69875205,130.0,94.0,101.0
0.00785158,0.033296246,0.69875205,135.0,88.0,100.0
0.0078636855,0.03844389,0.6979792,142.0,100.0,106.0
0.007839512,0.040866036,0.69952244,138.0,94.0,99.0
0.0078636855,0.0435402,0.6979792,143.0,97.0,122.0
0.0078636855,0.046088353,0.6979792,145.0,99.0,75.0
0.007875827,0.048711605,0.69720405,157.0,115.0,127.0
0.007888008,0.05134298,0.69642645,150.0,111.0,112.0
0.007839512,0.05356764,0.69952244,147.0,101.0,124.0
0.007839512,0.056107964,0.69952244,159.0,108.0,108.0
0.007839512,0.058648285,0.69952244,146.0,104.0,120.0
0.007912482,0.061758142,0.69486403,144.0,105.0,118.0
0.007900226,0.06422248,0.69564646,143.0,70.0,114.0
0.007875827,0.06657623,0.69720405,138.0,100.0,105.0
0.007875827,0.06912832,0.69720405,136.0,91.0,113.0
0.0053291414,-0.055837825,0.6979792,179.0,133.0,117.0
0.00531276,-0.053125855,0.69952244,169.0,130.0,103.0
0.005320938,-0.0506634,0.69875205,154.0,96.0,113.0
0.0053291414,-0.04819336,0.6979792,154.0,103.0,90.0
0.0053291414,-0.045645207,0.6979792,149.0,97.0,121.0
0.0053291414,-0.043097053,0.6979792,138.0,88.0,87.0
0.0053291414,-0.0405489,0.6979792,178.0,116.0,106.0
0.0053291414,-0.038000744,0.6979792,166.0,121.0,140.0
0.0053291414,-0.03545259,0.6979792,163.0,116.0,133.0
0.0053373696,-0.03295524,0.69720405,165.0,117.0,126.0
0.0053373696,-0.030403152,0.69720405,156.0,119.0,126.0
0.0053291414,-0.027808124,0.6979792,153.0,108.0,118.0
0.0053291414,-0.02525997,0.6979792,161.0,121.0,127.0
0.005320938,-0.022676852,0.69875205,155.0,108.0,123.0
0.005320938,-0.02013262,0.69875205,146.0,106.0,120.0
0.005320938,-0.017588388,0.69875205,147.0,102.0,114.0
0.005320938,-0.012499926,0.69875205,127.0,83.0,107.0
0.0053291414,-0.009971044,0.6979792,144.0,122.0,91.0
0.0053373696,-0.007434351,0.69720405,158.0,107.0,119.0
0.005320938,-0.0048672305,0.69875205,156.0,111.0,123.0
0.005320938,-0.0023229986,0.69875205,160.0,118.0,110.0
0.005320938,2.2123304E-4,0.69875205,160.0,109.0,116.0
0.0053291414,0.0027697287,0.6979792,166.0,116.0,143.0
0.0053291414,0.005317883,0.6979792,150.0,107.0,107.0
0.0053291414,0.007866037,0.6979792,203.0,140.0,131.0
0.0053291414,0.0104141915,0.6979792,154.0,89.0,125.0
0.0053291414,0.012962346,0.6979792,153.0,108.0,111.0
0.0053373696,0.01553445,0.69720405,154.0,112.0,115.0
0.0053373696,0.01808654,0.69720405,149.0,94.0,102.0
0.0053291414,0.02060681,0.6979792,140.0,94.0,111.0
0.0053291414,0.023154965,0.6979792,133.0,99.0,110.0
0.0053291414,0.02570312,0.6979792,125.0,82.0,96.0
0.0053373696,0.028294895,0.69720405,106.0,70.0,88.0
0.0053291414,0.030799428,0.6979792,109.0,69.0,91.0
0.005320938,0.033296246,0.69875205,120.0,74.0,75.0
0.0053705415,0.0361746,0.69407916,129.0,83.0,116.0
0.0053539043,0.03862253,0.69564646,129.0,90.0,105.0
0.0053373696,0.04105534,0.69720405,128.0,80.0,109.0
0.0053456244,0.04367487,0.69642645,144.0,97.0,105.0
0.0053373696,0.046159517,0.69720405,145.0,104.0,108.0
0.00536221,0.04893831,0.69486403,152.0,118.0,132.0
0.00536221,0.051502276,0.69486403,155.0,115.0,129.0
0.00536221,0.054066245,0.69486403,152.0,110.0,127.0
0.0053373696,0.056367874,0.69720405,150.0,107.0,140.0
0.0053373696,0.058919962,0.69720405,149.0,105.0,122.0
0.00536221,0.061758142,0.69486403,152.0,106.0,127.0
0.0053539043,0.06422248,0.69564646,156.0,119.0,138.0
0.0053539043,0.066782475,0.69564646,156.0,119.0,141.0
